provincia,municipio,circuito,escuela,mesa,codigo_lista,votos
7,1,0700100002,070010000200004,0700100017X,135-1,14
7,1,0700100002,070010000200004,0700100017X,133-1,29
7,1,0700100002,070010000200004,0700100017X,134-2,25
7,1,0700100002,070010000200004,0700100017X,134-1,3
7,1,0700100002,070010000200004,0700100017X,136-1,14
7,1,0700100002,070010000200004,0700100017X,136-2,10
7,1,0700100002,070010000200004,0700100017X,132-1,10
7,1,0700100002,070010000200004,0700100018X,electores,191
7,1,0700100002,070010000200004,0700100018X,sobres,191
7,1,0700100002,070010000200004,0700100018X,nulos,19
7,1,0700100002,070010000200004,0700100018X,recurridos,2
7,1,0700100002,070010000200004,0700100018X,blancos,4
7,1,0700100002,070010000200004,0700100018X,impugnados,0
7,1,0700100002,070010000200004,0700100018X,totalVotos,185
7,1,0700100002,070010000200004,0700100018X,afirmativos,160
7,1,0700100002,070010000200004,0700100018X,abstencion,162
7,1,0700100002,070010000200004,0700100018X,valid,164
7,1,0700100002,070010000200004,0700100018X,135-3,41
7,1,0700100002,070010000200004,0700100018X,135-2,22
7,1,0700100002,070010000200004,0700100018X,135-1,14
7,1,0700100002,070010000200004,0700100018X,133-1,30
7,1,0700100002,070010000200004,0700100018X,134-2,14
7,1,0700100002,070010000200004,0700100018X,134-1,8
7,1,0700100002,070010000200004,0700100018X,136-2,12
7,1,0700100002,070010000200004,0700100018X,136-1,8
7,1,0700100002,070010000200004,0700100018X,132-1,11
7,1,0700100002,070010000200004,0700100019X,electores,214
7,1,0700100002,070010000200004,0700100019X,sobres,214
7,1,0700100002,070010000200004,0700100019X,nulos,14
7,1,0700100002,070010000200004,0700100019X,recurridos,3
7,1,0700100002,070010000200004,0700100019X,blancos,16
7,1,0700100002,070010000200004,0700100019X,impugnados,0
7,1,0700100002,070010000200004,0700100019X,totalVotos,214
7,1,0700100002,070010000200004,0700100019X,afirmativos,181
7,1,0700100002,070010000200004,0700100019X,abstencion,130
7,1,0700100002,070010000200004,0700100019X,valid,197
7,1,0700100002,070010000200004,0700100019X,135-2,42
7,1,0700100002,070010000200004,0700100019X,135-3,35
7,1,0700100002,070010000200004,0700100019X,135-1,13
7,1,0700100002,070010000200004,0700100019X,133-1,33
7,1,0700100002,070010000200004,0700100019X,134-2,26
7,1,0700100002,070010000200004,0700100019X,134-1,6
7,1,0700100002,070010000200004,0700100019X,136-2,10
7,1,0700100002,070010000200004,0700100019X,136-1,7
7,1,0700100002,070010000200004,0700100019X,132-1,9
7,1,0700100002,070010000200004,0700100020X,electores,207
7,1,0700100002,070010000200004,0700100020X,sobres,207
7,1,0700100002,070010000200004,0700100020X,nulos,0
7,1,0700100002,070010000200004,0700100020X,recurridos,0
7,1,0700100002,070010000200004,0700100020X,blancos,10
7,1,0700100002,070010000200004,0700100020X,impugnados,0
7,1,0700100002,070010000200004,0700100020X,totalVotos,200
7,1,0700100002,070010000200004,0700100020X,afirmativos,190
7,1,0700100002,070010000200004,0700100020X,abstencion,144
7,1,0700100002,070010000200004,0700100020X,valid,200
7,1,0700100002,070010000200004,0700100020X,135-3,50
7,1,0700100002,070010000200004,0700100020X,135-2,32
7,1,0700100002,070010000200004,0700100020X,135-1,11
7,1,0700100002,070010000200004,0700100020X,134-2,31
7,1,0700100002,070010000200004,0700100020X,134-1,10
7,1,0700100002,070010000200004,0700100020X,133-1,25
7,1,0700100002,070010000200004,0700100020X,136-1,9
7,1,0700100002,070010000200004,0700100020X,136-2,9
7,1,0700100002,070010000200004,0700100020X,132-1,13
7,1,0700100003,070010000300005,0700100021X,electores,208
7,1,0700100003,070010000300005,0700100021X,sobres,208
7,1,0700100003,070010000300005,0700100021X,nulos,14
7,1,0700100003,070010000300005,0700100021X,recurridos,2
7,1,0700100003,070010000300005,0700100021X,blancos,10
7,1,0700100003,070010000300005,0700100021X,impugnados,0
7,1,0700100003,070010000300005,0700100021X,totalVotos,208
7,1,0700100003,070010000300005,0700100021X,afirmativos,182
7,1,0700100003,070010000300005,0700100021X,abstencion,131
7,1,0700100003,070010000300005,0700100021X,valid,192
7,1,0700100003,070010000300005,0700100021X,135-3,39
7,1,0700100003,070010000300005,0700100021X,135-2,30
7,1,0700100003,070010000300005,0700100021X,135-1,11
7,1,0700100003,070010000300005,0700100021X,133-1,38
7,1,0700100003,070010000300005,0700100021X,134-2,17
7,1,0700100003,070010000300005,0700100021X,134-1,11
7,1,0700100003,070010000300005,0700100021X,132-1,21
7,1,0700100003,070010000300005,0700100021X,136-2,10
7,1,0700100003,070010000300005,0700100021X,136-1,5
7,1,0700100003,070010000300005,0700100022X,electores,203
7,1,0700100003,070010000300005,0700100022X,sobres,203
7,1,0700100003,070010000300005,0700100022X,nulos,12
7,1,0700100003,070010000300005,0700100022X,recurridos,0
7,1,0700100003,070010000300005,0700100022X,blancos,6
7,1,0700100003,070010000300005,0700100022X,impugnados,0
7,1,0700100003,070010000300005,0700100022X,totalVotos,203
7,1,0700100003,070010000300005,0700100022X,afirmativos,185
7,1,0700100003,070010000300005,0700100022X,abstencion,140
7,1,0700100003,070010000300005,0700100022X,valid,191
7,1,0700100003,070010000300005,0700100022X,135-2,38
7,1,0700100003,070010000300005,0700100022X,135-3,28
7,1,0700100003,070010000300005,0700100022X,135-1,24
7,1,0700100003,070010000300005,0700100022X,133-1,31
7,1,0700100003,070010000300005,0700100022X,136-2,16
7,1,0700100003,070010000300005,0700100022X,136-1,7
7,1,0700100003,070010000300005,0700100022X,134-2,13
7,1,0700100003,070010000300005,0700100022X,134-1,9
7,1,0700100003,070010000300005,0700100022X,132-1,19
7,1,0700100003,070010000300005,0700100023X,electores,196
7,1,0700100003,070010000300005,0700100023X,sobres,196
7,1,0700100003,070010000300005,0700100023X,nulos,19
7,1,0700100003,070010000300005,0700100023X,recurridos,0
7,1,0700100003,070010000300005,0700100023X,blancos,15
7,1,0700100003,070010000300005,0700100023X,impugnados,0
7,1,0700100003,070010000300005,0700100023X,totalVotos,196
7,1,0700100003,070010000300005,0700100023X,afirmativos,162
7,1,0700100003,070010000300005,0700100023X,abstencion,146
7,1,0700100003,070010000300005,0700100023X,valid,177
7,1,0700100003,070010000300005,0700100023X,135-2,30
7,1,0700100003,070010000300005,0700100023X,135-3,25
7,1,0700100003,070010000300005,0700100023X,135-1,14
7,1,0700100003,070010000300005,0700100023X,134-2,27
7,1,0700100003,070010000300005,0700100023X,134-1,6
7,1,0700100003,070010000300005,0700100023X,133-1,24
7,1,0700100003,070010000300005,0700100023X,136-1,17
7,1,0700100003,070010000300005,0700100023X,136-2,6
7,1,0700100003,070010000300005,0700100023X,132-1,13
7,1,0700100003,070010000300005,0700100024X,electores,0
7,1,0700100003,070010000300005,0700100024X,sobres,0
7,1,0700100003,070010000300005,0700100024X,nulos,17
7,1,0700100003,070010000300005,0700100024X,recurridos,0
7,1,0700100003,070010000300005,0700100024X,blancos,12
7,1,0700100003,070010000300005,0700100024X,impugnados,0
7,1,0700100003,070010000300005,0700100024X,totalVotos,210
7,1,0700100003,070010000300005,0700100024X,afirmativos,181
7,1,0700100003,070010000300005,0700100024X,abstencion,132
7,1,0700100003,070010000300005,0700100024X,valid,193
7,1,0700100003,070010000300005,0700100024X,135-3,45
7,1,0700100003,070010000300005,0700100024X,135-2,36
7,1,0700100003,070010000300005,0700100024X,135-1,7
7,1,0700100003,070010000300005,0700100024X,133-1,34
7,1,0700100003,070010000300005,0700100024X,134-2,18
7,1,0700100003,070010000300005,0700100024X,134-1,9
7,1,0700100003,070010000300005,0700100024X,136-2,13
7,1,0700100003,070010000300005,0700100024X,136-1,4
7,1,0700100003,070010000300005,0700100024X,132-1,15
7,1,0700100003,070010000300005,0700100025X,electores,208
7,1,0700100003,070010000300005,0700100025X,sobres,208
7,1,0700100003,070010000300005,0700100025X,nulos,16
7,1,0700100003,070010000300005,0700100025X,recurridos,0
7,1,0700100003,070010000300005,0700100025X,blancos,10
7,1,0700100003,070010000300005,0700100025X,impugnados,0
7,1,0700100003,070010000300005,0700100025X,totalVotos,208
7,1,0700100003,070010000300005,0700100025X,afirmativos,182
7,1,0700100003,070010000300005,0700100025X,abstencion,134
7,1,0700100003,070010000300005,0700100025X,valid,192
7,1,0700100003,070010000300005,0700100025X,135-3,43
7,1,0700100003,070010000300005,0700100025X,135-2,34
7,1,0700100003,070010000300005,0700100025X,135-1,8
7,1,0700100003,070010000300005,0700100025X,133-1,33
7,1,0700100003,070010000300005,0700100025X,134-2,19
7,1,0700100003,070010000300005,0700100025X,134-1,9
7,1,0700100003,070010000300005,0700100025X,136-2,16
7,1,0700100003,070010000300005,0700100025X,136-1,7
7,1,0700100003,070010000300005,0700100025X,132-1,13
7,1,0700100003,070010000300005,0700100026X,electores,0
7,1,0700100003,070010000300005,0700100026X,sobres,0
7,1,0700100003,070010000300005,0700100026X,nulos,13
7,1,0700100003,070010000300005,0700100026X,recurridos,1
7,1,0700100003,070010000300005,0700100026X,blancos,12
7,1,0700100003,070010000300005,0700100026X,impugnados,0
7,1,0700100003,070010000300005,0700100026X,totalVotos,204
7,1,0700100003,070010000300005,0700100026X,afirmativos,178
7,1,0700100003,070010000300005,0700100026X,abstencion,139
7,1,0700100003,070010000300005,0700100026X,valid,190
7,1,0700100003,070010000300005,0700100026X,135-3,50
7,1,0700100003,070010000300005,0700100026X,135-2,34
7,1,0700100003,070010000300005,0700100026X,135-1,13
7,1,0700100003,070010000300005,0700100026X,134-2,18
7,1,0700100003,070010000300005,0700100026X,134-1,7
7,1,0700100003,070010000300005,0700100026X,133-1,24
7,1,0700100003,070010000300005,0700100026X,136-2,10
7,1,0700100003,070010000300005,0700100026X,136-1,7
7,1,0700100003,070010000300005,0700100026X,132-1,15
7,1,0700100003,070010000300005,0700100027X,electores,226
7,1,0700100003,070010000300005,0700100027X,sobres,228
7,1,0700100003,070010000300005,0700100027X,nulos,10
7,1,0700100003,070010000300005,0700100027X,recurridos,0
7,1,0700100003,070010000300005,0700100027X,blancos,22
7,1,0700100003,070010000300005,0700100027X,impugnados,0
7,1,0700100003,070010000300005,0700100027X,totalVotos,232
7,1,0700100003,070010000300005,0700100027X,afirmativos,194
7,1,0700100003,070010000300005,0700100027X,abstencion,116
7,1,0700100003,070010000300005,0700100027X,valid,216
7,1,0700100003,070010000300005,0700100027X,135-3,40
7,1,0700100003,070010000300005,0700100027X,135-2,29
7,1,0700100003,070010000300005,0700100027X,135-1,15
7,1,0700100003,070010000300005,0700100027X,133-1,48
7,1,0700100003,070010000300005,0700100027X,134-2,24
7,1,0700100003,070010000300005,0700100027X,134-1,13
7,1,0700100003,070010000300005,0700100027X,136-2,9
