provincia,municipio,circuito,escuela,mesa,codigo_lista,votos
6,1,0600100001,060010000100001,0600100004X,electores,215
6,1,0600100001,060010000100001,0600100004X,sobres,215
6,1,0600100001,060010000100001,0600100004X,nulos,4
6,1,0600100001,060010000100001,0600100004X,recurridos,0
6,1,0600100001,060010000100001,0600100004X,blancos,9
6,1,0600100001,060010000100001,0600100004X,impugnados,0
6,1,0600100001,060010000100001,0600100004X,totalVotos,215
6,1,0600100001,060010000100001,0600100004X,afirmativos,202
6,1,0600100001,060010000100001,0600100004X,abstencion,128
6,1,0600100001,060010000100001,0600100004X,valid,211
6,1,0600100001,060010000100001,0600100004X,126-3,89
6,1,0600100001,060010000100001,0600100004X,126-1,35
6,1,0600100001,060010000100001,0600100004X,126-2,19
6,1,0600100001,060010000100001,0600100004X,125-1,30
6,1,0600100001,060010000100001,0600100004X,125-5,2
6,1,0600100001,060010000100001,0600100004X,125-3,0
6,1,0600100001,060010000100001,0600100004X,125-4,0
6,1,0600100001,060010000100001,0600100004X,125-8,0
6,1,0600100001,060010000100001,0600100004X,124-1,18
6,1,0600100001,060010000100001,0600100004X,120-1,7
6,1,0600100001,060010000100001,0600100004X,127-1,2
6,1,0600100001,060010000100001,0600100004X,122-1,0
6,1,0600100001,060010000100001,0600100004X,123-1,0
6,1,0600100001,060010000100001,0600100004X,121-1,0
6,1,0600100001,060010000100001,0600100005X,electores,244
6,1,0600100001,060010000100001,0600100005X,sobres,244
6,1,0600100001,060010000100001,0600100005X,nulos,3
6,1,0600100001,060010000100001,0600100005X,recurridos,0
6,1,0600100001,060010000100001,0600100005X,blancos,12
6,1,0600100001,060010000100001,0600100005X,impugnados,2
6,1,0600100001,060010000100001,0600100005X,totalVotos,244
6,1,0600100001,060010000100001,0600100005X,afirmativos,227
6,1,0600100001,060010000100001,0600100005X,abstencion,100
6,1,0600100001,060010000100001,0600100005X,valid,239
6,1,0600100001,060010000100001,0600100005X,126-3,100
6,1,0600100001,060010000100001,0600100005X,126-1,24
6,1,0600100001,060010000100001,0600100005X,126-2,15
6,1,0600100001,060010000100001,0600100005X,125-1,39
6,1,0600100001,060010000100001,0600100005X,125-3,2
6,1,0600100001,060010000100001,0600100005X,125-4,2
6,1,0600100001,060010000100001,0600100005X,125-5,1
6,1,0600100001,060010000100001,0600100005X,125-8,0
6,1,0600100001,060010000100001,0600100005X,124-1,21
6,1,0600100001,060010000100001,0600100005X,122-1,10
6,1,0600100001,060010000100001,0600100005X,120-1,7
6,1,0600100001,060010000100001,0600100005X,127-1,4
6,1,0600100001,060010000100001,0600100005X,123-1,1
6,1,0600100001,060010000100001,0600100005X,121-1,1
6,1,0600100001,060010000100001,0600100006X,electores,209
6,1,0600100001,060010000100001,0600100006X,sobres,209
6,1,0600100001,060010000100001,0600100006X,nulos,6
6,1,0600100001,060010000100001,0600100006X,recurridos,0
6,1,0600100001,060010000100001,0600100006X,blancos,18
6,1,0600100001,060010000100001,0600100006X,impugnados,0
6,1,0600100001,060010000100001,0600100006X,totalVotos,209
6,1,0600100001,060010000100001,0600100006X,afirmativos,185
6,1,0600100001,060010000100001,0600100006X,abstencion,133
6,1,0600100001,060010000100001,0600100006X,valid,203
6,1,0600100001,060010000100001,0600100006X,126-3,90
6,1,0600100001,060010000100001,0600100006X,126-1,21
6,1,0600100001,060010000100001,0600100006X,126-2,11
6,1,0600100001,060010000100001,0600100006X,124-1,27
6,1,0600100001,060010000100001,0600100006X,125-1,19
6,1,0600100001,060010000100001,0600100006X,125-4,3
6,1,0600100001,060010000100001,0600100006X,125-3,1
6,1,0600100001,060010000100001,0600100006X,125-5,0
6,1,0600100001,060010000100001,0600100006X,125-8,0
6,1,0600100001,060010000100001,0600100006X,122-1,6
6,1,0600100001,060010000100001,0600100006X,120-1,3
6,1,0600100001,060010000100001,0600100006X,127-1,3
6,1,0600100001,060010000100001,0600100006X,123-1,1
6,1,0600100001,060010000100001,0600100006X,121-1,0
6,1,0600100001,060010000100001,0600100007X,electores,232
6,1,0600100001,060010000100001,0600100007X,sobres,232
6,1,0600100001,060010000100001,0600100007X,nulos,6
6,1,0600100001,060010000100001,0600100007X,recurridos,0
6,1,0600100001,060010000100001,0600100007X,blancos,12
6,1,0600100001,060010000100001,0600100007X,impugnados,0
6,1,0600100001,060010000100001,0600100007X,totalVotos,232
6,1,0600100001,060010000100001,0600100007X,afirmativos,214
6,1,0600100001,060010000100001,0600100007X,abstencion,111
6,1,0600100001,060010000100001,0600100007X,valid,226
6,1,0600100001,060010000100001,0600100007X,126-3,113
6,1,0600100001,060010000100001,0600100007X,126-1,24
6,1,0600100001,060010000100001,0600100007X,126-2,19
6,1,0600100001,060010000100001,0600100007X,125-1,32
6,1,0600100001,060010000100001,0600100007X,125-3,0
6,1,0600100001,060010000100001,0600100007X,125-4,0
6,1,0600100001,060010000100001,0600100007X,125-5,0
6,1,0600100001,060010000100001,0600100007X,125-8,0
6,1,0600100001,060010000100001,0600100007X,124-1,14
6,1,0600100001,060010000100001,0600100007X,122-1,4
6,1,0600100001,060010000100001,0600100007X,120-1,4
6,1,0600100001,060010000100001,0600100007X,123-1,3
6,1,0600100001,060010000100001,0600100007X,127-1,1
6,1,0600100001,060010000100001,0600100007X,121-1,0
6,1,0600100001,060010000100001,0600100008X,electores,226
6,1,0600100001,060010000100001,0600100008X,sobres,226
6,1,0600100001,060010000100001,0600100008X,nulos,3
6,1,0600100001,060010000100001,0600100008X,recurridos,0
6,1,0600100001,060010000100001,0600100008X,blancos,10
6,1,0600100001,060010000100001,0600100008X,impugnados,0
6,1,0600100001,060010000100001,0600100008X,totalVotos,224
6,1,0600100001,060010000100001,0600100008X,afirmativos,211
6,1,0600100001,060010000100001,0600100008X,abstencion,120
6,1,0600100001,060010000100001,0600100008X,valid,221
6,1,0600100001,060010000100001,0600100008X,126-3,98
6,1,0600100001,060010000100001,0600100008X,126-1,21
6,1,0600100001,060010000100001,0600100008X,126-2,20
6,1,0600100001,060010000100001,0600100008X,125-1,35
6,1,0600100001,060010000100001,0600100008X,125-5,2
6,1,0600100001,060010000100001,0600100008X,125-4,1
6,1,0600100001,060010000100001,0600100008X,125-3,0
6,1,0600100001,060010000100001,0600100008X,125-8,0
6,1,0600100001,060010000100001,0600100008X,124-1,21
6,1,0600100001,060010000100001,0600100008X,120-1,5
6,1,0600100001,060010000100001,0600100008X,122-1,3
6,1,0600100001,060010000100001,0600100008X,123-1,3
6,1,0600100001,060010000100001,0600100008X,127-1,2
6,1,0600100001,060010000100001,0600100008X,121-1,0
6,1,0600100001,060010000100002,0600100009X,electores,0
6,1,0600100001,060010000100002,0600100009X,sobres,0
6,1,0600100001,060010000100002,0600100009X,nulos,5
6,1,0600100001,060010000100002,0600100009X,recurridos,0
6,1,0600100001,060010000100002,0600100009X,blancos,15
6,1,0600100001,060010000100002,0600100009X,impugnados,0
6,1,0600100001,060010000100002,0600100009X,totalVotos,238
6,1,0600100001,060010000100002,0600100009X,afirmativos,218
6,1,0600100001,060010000100002,0600100009X,abstencion,104
6,1,0600100001,060010000100002,0600100009X,valid,233
6,1,0600100001,060010000100002,0600100009X,126-3,107
6,1,0600100001,060010000100002,0600100009X,126-1,25
6,1,0600100001,060010000100002,0600100009X,126-2,12
6,1,0600100001,060010000100002,0600100009X,125-1,36
6,1,0600100001,060010000100002,0600100009X,125-8,2
6,1,0600100001,060010000100002,0600100009X,125-5,1
6,1,0600100001,060010000100002,0600100009X,125-3,0
6,1,0600100001,060010000100002,0600100009X,125-4,0
6,1,0600100001,060010000100002,0600100009X,124-1,25
6,1,0600100001,060010000100002,0600100009X,120-1,4
6,1,0600100001,060010000100002,0600100009X,127-1,3
6,1,0600100001,060010000100002,0600100009X,122-1,2
6,1,0600100001,060010000100002,0600100009X,123-1,1
6,1,0600100001,060010000100002,0600100009X,121-1,0
6,1,0600100001,060010000100002,0600100010X,electores,0
6,1,0600100001,060010000100002,0600100010X,sobres,0
6,1,0600100001,060010000100002,0600100010X,nulos,2
6,1,0600100001,060010000100002,0600100010X,recurridos,0
6,1,0600100001,060010000100002,0600100010X,blancos,8
6,1,0600100001,060010000100002,0600100010X,impugnados,0
6,1,0600100001,060010000100002,0600100010X,totalVotos,227
6,1,0600100001,060010000100002,0600100010X,afirmativos,217
6,1,0600100001,060010000100002,0600100010X,abstencion,115
6,1,0600100001,060010000100002,0600100010X,valid,225
6,1,0600100001,060010000100002,0600100010X,126-3,109
6,1,0600100001,060010000100002,0600100010X,126-1,29
6,1,0600100001,060010000100002,0600100010X,126-2,15
6,1,0600100001,060010000100002,0600100010X,125-1,37
6,1,0600100001,060010000100002,0600100010X,125-3,1
6,1,0600100001,060010000100002,0600100010X,125-4,0
6,1,0600100001,060010000100002,0600100010X,125-5,0
6,1,0600100001,060010000100002,0600100010X,125-8,0
6,1,0600100001,060010000100002,0600100010X,124-1,15
6,1,0600100001,060010000100002,0600100010X,120-1,4
6,1,0600100001,060010000100002,0600100010X,127-1,3
6,1,0600100001,060010000100002,0600100010X,121-1,2
6,1,0600100001,060010000100002,0600100010X,122-1,1
6,1,0600100001,060010000100002,0600100010X,123-1,1
6,1,0600100001,060010000100002,0600100011X,electores,0
6,1,0600100001,060010000100002,0600100011X,sobres,0
6,1,0600100001,060010000100002,0600100011X,nulos,2
6,1,0600100001,060010000100002,0600100011X,recurridos,0
6,1,0600100001,060010000100002,0600100011X,blancos,10
6,1,0600100001,060010000100002,0600100011X,impugnados,0
6,1,0600100001,060010000100002,0600100011X,totalVotos,255
6,1,0600100001,060010000100002,0600100011X,afirmativos,243
6,1,0600100001,060010000100002,0600100011X,abstencion,86
6,1,0600100001,060010000100002,0600100011X,valid,253
6,1,0600100001,060010000100002,0600100011X,126-3,116
6,1,0600100001,060010000100002,0600100011X,126-1,33
6,1,0600100001,060010000100002,0600100011X,126-2,29
6,1,0600100001,060010000100002,0600100011X,125-1,28
6,1,0600100001,060010000100002,0600100011X,125-3,1
6,1,0600100001,060010000100002,0600100011X,125-5,1
6,1,0600100001,060010000100002,0600100011X,125-8,1
6,1,0600100001,060010000100002,0600100011X,125-4,0
6,1,0600100001,060010000100002,0600100011X,124-1,22
6,1,0600100001,060010000100002,0600100011X,120-1,6
6,1,0600100001,060010000100002,0600100011X,122-1,3
6,1,0600100001,060010000100002,0600100011X,127-1,2
6,1,0600100001,060010000100002,0600100011X,123-1,1
6,1,0600100001,060010000100002,0600100011X,121-1,0
6,1,0600100001,060010000100002,0600100012X,electores,0
6,1,0600100001,060010000100002,0600100012X,sobres,0
6,1,0600100001,060010000100002,0600100012X,nulos,6
6,1,0600100001,060010000100002,0600100012X,recurridos,0
6,1,0600100001,060010000100002,0600100012X,blancos,15
6,1,0600100001,060010000100002,0600100012X,impugnados,0
6,1,0600100001,060010000100002,0600100012X,totalVotos,228
6,1,0600100001,060010000100002,0600100012X,afirmativos,207
6,1,0600100001,060010000100002,0600100012X,abstencion,113
6,1,0600100001,060010000100002,0600100012X,valid,222
6,1,0600100001,060010000100002,0600100012X,126-3,105
6,1,0600100001,060010000100002,0600100012X,126-1,25
6,1,0600100001,060010000100002,0600100012X,126-2,21
6,1,0600100001,060010000100002,0600100012X,125-1,21
6,1,0600100001,060010000100002,0600100012X,125-4,2
6,1,0600100001,060010000100002,0600100012X,125-3,1
6,1,0600100001,060010000100002,0600100012X,125-5,1
6,1,0600100001,060010000100002,0600100012X,125-8,0
6,1,0600100001,060010000100002,0600100012X,124-1,22
6,1,0600100001,060010000100002,0600100012X,120-1,4
6,1,0600100001,060010000100002,0600100012X,127-1,3
6,1,0600100001,060010000100002,0600100012X,122-1,1
6,1,0600100001,060010000100002,0600100012X,123-1,1
6,1,0600100001,060010000100002,0600100012X,121-1,0
6,1,0600100001,060010000100002,0600100013X,electores,225
6,1,0600100001,060010000100002,0600100013X,sobres,225
6,1,0600100001,060010000100002,0600100013X,nulos,3
6,1,0600100001,060010000100002,0600100013X,recurridos,1
6,1,0600100001,060010000100002,0600100013X,blancos,11
6,1,0600100001,060010000100002,0600100013X,impugnados,0
6,1,0600100001,060010000100002,0600100013X,totalVotos,224
6,1,0600100001,060010000100002,0600100013X,afirmativos,209
6,1,0600100001,060010000100002,0600100013X,abstencion,119
6,1,0600100001,060010000100002,0600100013X,valid,220
6,1,0600100001,060010000100002,0600100013X,126-3,99
6,1,0600100001,060010000100002,0600100013X,126-1,22
6,1,0600100001,060010000100002,0600100013X,126-2,21
6,1,0600100001,060010000100002,0600100013X,125-1,31
6,1,0600100001,060010000100002,0600100013X,125-3,2
6,1,0600100001,060010000100002,0600100013X,125-4,0
6,1,0600100001,060010000100002,0600100013X,125-5,0
6,1,0600100001,060010000100002,0600100013X,125-8,0
6,1,0600100001,060010000100002,0600100013X,124-1,21
6,1,0600100001,060010000100002,0600100013X,120-1,7
6,1,0600100001,060010000100002,0600100013X,122-1,3
6,1,0600100001,060010000100002,0600100013X,127-1,2
6,1,0600100001,060010000100002,0600100013X,123-1,1
6,1,0600100001,060010000100002,0600100013X,121-1,0
6,1,0600100001,060010000100002,0600100014X,electores,0
6,1,0600100001,060010000100002,0600100014X,sobres,0
6,1,0600100001,060010000100002,0600100014X,nulos,7
6,1,0600100001,060010000100002,0600100014X,recurridos,0
6,1,0600100001,060010000100002,0600100014X,blancos,10
6,1,0600100001,060010000100002,0600100014X,impugnados,0
6,1,0600100001,060010000100002,0600100014X,totalVotos,244
6,1,0600100001,060010000100002,0600100014X,afirmativos,227
6,1,0600100001,060010000100002,0600100014X,abstencion,97
6,1,0600100001,060010000100002,0600100014X,valid,237
6,1,0600100001,060010000100002,0600100014X,126-3,105
6,1,0600100001,060010000100002,0600100014X,126-1,32
6,1,0600100001,060010000100002,0600100014X,126-2,21
6,1,0600100001,060010000100002,0600100014X,125-1,38
6,1,0600100001,060010000100002,0600100014X,125-3,2
6,1,0600100001,060010000100002,0600100014X,125-4,1
6,1,0600100001,060010000100002,0600100014X,125-5,0
6,1,0600100001,060010000100002,0600100014X,125-8,0
6,1,0600100001,060010000100002,0600100014X,124-1,21
6,1,0600100001,060010000100002,0600100014X,120-1,4
6,1,0600100001,060010000100002,0600100014X,123-1,3
6,1,0600100001,060010000100002,0600100014X,122-1,0
6,1,0600100001,060010000100002,0600100014X,121-1,0
6,1,0600100001,060010000100002,0600100014X,127-1,0
6,1,0600100001,060010000100002,0600100015X,electores,0
6,1,0600100001,060010000100002,0600100015X,sobres,0
6,1,0600100001,060010000100002,0600100015X,nulos,4
6,1,0600100001,060010000100002,0600100015X,recurridos,0
6,1,0600100001,060010000100002,0600100015X,blancos,10
6,1,0600100001,060010000100002,0600100015X,impugnados,0
6,1,0600100001,060010000100002,0600100015X,totalVotos,227
6,1,0600100001,060010000100002,0600100015X,afirmativos,213
6,1,0600100001,060010000100002,0600100015X,abstencion,117
6,1,0600100001,060010000100002,0600100015X,valid,223
6,1,0600100001,060010000100002,0600100015X,126-3,112
6,1,0600100001,060010000100002,0600100015X,126-1,23
6,1,0600100001,060010000100002,0600100015X,126-2,22
6,1,0600100001,060010000100002,0600100015X,125-1,21
6,1,0600100001,060010000100002,0600100015X,125-8,3
6,1,0600100001,060010000100002,0600100015X,125-4,1
6,1,0600100001,060010000100002,0600100015X,125-3,0
6,1,0600100001,060010000100002,0600100015X,125-5,0
6,1,0600100001,060010000100002,0600100015X,124-1,22
6,1,0600100001,060010000100002,0600100015X,120-1,3
6,1,0600100001,060010000100002,0600100015X,122-1,2
6,1,0600100001,060010000100002,0600100015X,123-1,2
6,1,0600100001,060010000100002,0600100015X,121-1,2
6,1,0600100001,060010000100002,0600100015X,127-1,0
6,1,0600100002,060010000200003,0600100016X,electores,240
6,1,0600100002,060010000200003,0600100016X,sobres,243
6,1,0600100002,060010000200003,0600100016X,nulos,5
6,1,0600100002,060010000200003,0600100016X,recurridos,0
6,1,0600100002,060010000200003,0600100016X,blancos,13
6,1,0600100002,060010000200003,0600100016X,impugnados,0
6,1,0600100002,060010000200003,0600100016X,totalVotos,243
6,1,0600100002,060010000200003,0600100016X,afirmativos,225
6,1,0600100002,060010000200003,0600100016X,abstencion,94
6,1,0600100002,060010000200003,0600100016X,valid,238
6,1,0600100002,060010000200003,0600100016X,126-3,109
6,1,0600100002,060010000200003,0600100016X,126-1,18
6,1,0600100002,060010000200003,0600100016X,126-2,14
6,1,0600100002,060010000200003,0600100016X,125-1,41
6,1,0600100002,060010000200003,0600100016X,125-8,2
6,1,0600100002,060010000200003,0600100016X,125-4,1
6,1,0600100002,060010000200003,0600100016X,125-5,1
6,1,0600100002,060010000200003,0600100016X,125-3,0
6,1,0600100002,060010000200003,0600100016X,124-1,31
6,1,0600100002,060010000200003,0600100016X,122-1,3
6,1,0600100002,060010000200003,0600100016X,127-1,3
6,1,0600100002,060010000200003,0600100016X,123-1,1
6,1,0600100002,060010000200003,0600100016X,120-1,1
6,1,0600100002,060010000200003,0600100016X,121-1,0
6,1,0600100002,060010000200003,0600100017X,electores,230
6,1,0600100002,060010000200003,0600100017X,sobres,223
6,1,0600100002,060010000200003,0600100017X,nulos,5
6,1,0600100002,060010000200003,0600100017X,recurridos,0
6,1,0600100002,060010000200003,0600100017X,blancos,19
6,1,0600100002,060010000200003,0600100017X,impugnados,0
6,1,0600100002,060010000200003,0600100017X,totalVotos,235
6,1,0600100002,060010000200003,0600100017X,afirmativos,211
6,1,0600100002,060010000200003,0600100017X,abstencion,102
6,1,0600100002,060010000200003,0600100017X,valid,230
6,1,0600100002,060010000200003,0600100017X,126-3,104
6,1,0600100002,060010000200003,0600100017X,126-1,23
6,1,0600100002,060010000200003,0600100017X,126-2,23
6,1,0600100002,060010000200003,0600100017X,125-1,34
6,1,0600100002,060010000200003,0600100017X,125-4,1
6,1,0600100002,060010000200003,0600100017X,125-8,1
6,1,0600100002,060010000200003,0600100017X,125-3,0
6,1,0600100002,060010000200003,0600100017X,125-5,0
6,1,0600100002,060010000200003,0600100017X,124-1,15
6,1,0600100002,060010000200003,0600100017X,120-1,5
6,1,0600100002,060010000200003,0600100017X,122-1,2
6,1,0600100002,060010000200003,0600100017X,123-1,2
6,1,0600100002,060010000200003,0600100017X,127-1,1
6,1,0600100002,060010000200003,0600100017X,121-1,0
6,1,0600100002,060010000200003,0600100018X,electores,218
6,1,0600100002,060010000200003,0600100018X,sobres,216
6,1,0600100002,060010000200003,0600100018X,nulos,4
6,1,0600100002,060010000200003,0600100018X,recurridos,1
6,1,0600100002,060010000200003,0600100018X,blancos,8
6,1,0600100002,060010000200003,0600100018X,impugnados,0
6,1,0600100002,060010000200003,0600100018X,totalVotos,213
6,1,0600100002,060010000200003,0600100018X,afirmativos,200
6,1,0600100002,060010000200003,0600100018X,abstencion,121
6,1,0600100002,060010000200003,0600100018X,valid,208
6,1,0600100002,060010000200003,0600100018X,126-3,95
6,1,0600100002,060010000200003,0600100018X,126-1,24
6,1,0600100002,060010000200003,0600100018X,126-2,19
6,1,0600100002,060010000200003,0600100018X,125-1,28
6,1,0600100002,060010000200003,0600100018X,125-3,1
6,1,0600100002,060010000200003,0600100018X,125-4,1
6,1,0600100002,060010000200003,0600100018X,125-5,0
6,1,0600100002,060010000200003,0600100018X,125-8,0
6,1,0600100002,060010000200003,0600100018X,124-1,21
6,1,0600100002,060010000200003,0600100018X,123-1,4
6,1,0600100002,060010000200003,0600100018X,120-1,3
6,1,0600100002,060010000200003,0600100018X,127-1,2
6,1,0600100002,060010000200003,0600100018X,122-1,1
6,1,0600100002,060010000200003,0600100018X,121-1,1
6,1,0600100002,060010000200003,0600100019X,electores,234
6,1,0600100002,060010000200003,0600100019X,sobres,234
6,1,0600100002,060010000200003,0600100019X,nulos,4
6,1,0600100002,060010000200003,0600100019X,recurridos,0
6,1,0600100002,060010000200003,0600100019X,blancos,9
6,1,0600100002,060010000200003,0600100019X,impugnados,0
6,1,0600100002,060010000200003,0600100019X,totalVotos,234
6,1,0600100002,060010000200003,0600100019X,afirmativos,221
6,1,0600100002,060010000200003,0600100019X,abstencion,102
6,1,0600100002,060010000200003,0600100019X,valid,230
6,1,0600100002,060010000200003,0600100019X,126-3,119
6,1,0600100002,060010000200003,0600100019X,126-2,29
6,1,0600100002,060010000200003,0600100019X,126-1,24
6,1,0600100002,060010000200003,0600100019X,125-1,27
6,1,0600100002,060010000200003,0600100019X,125-3,1
6,1,0600100002,060010000200003,0600100019X,125-4,0
6,1,0600100002,060010000200003,0600100019X,125-5,0
6,1,0600100002,060010000200003,0600100019X,125-8,0
6,1,0600100002,060010000200003,0600100019X,124-1,14
6,1,0600100002,060010000200003,0600100019X,120-1,3
6,1,0600100002,060010000200003,0600100019X,123-1,2
6,1,0600100002,060010000200003,0600100019X,122-1,1
6,1,0600100002,060010000200003,0600100019X,127-1,1
6,1,0600100002,060010000200003,0600100019X,121-1,0
6,1,0600100002,060010000200003,0600100020X,electores,231
6,1,0600100002,060010000200003,0600100020X,sobres,231
6,1,0600100002,060010000200003,0600100020X,nulos,0
6,1,0600100002,060010000200003,0600100020X,recurridos,0
6,1,0600100002,060010000200003,0600100020X,blancos,0
6,1,0600100002,060010000200003,0600100020X,impugnados,0
6,1,0600100002,060010000200003,0600100020X,totalVotos,221
6,1,0600100002,060010000200003,0600100020X,afirmativos,221
6,1,0600100002,060010000200003,0600100020X,abstencion,114
6,1,0600100002,060010000200003,0600100020X,valid,221
6,1,0600100002,060010000200003,0600100020X,126-3,121
6,1,0600100002,060010000200003,0600100020X,126-2,24
6,1,0600100002,060010000200003,0600100020X,126-1,23
6,1,0600100002,060010000200003,0600100020X,125-1,20
6,1,0600100002,060010000200003,0600100020X,125-3,1
6,1,0600100002,060010000200003,0600100020X,125-4,1
6,1,0600100002,060010000200003,0600100020X,125-5,1
6,1,0600100002,060010000200003,0600100020X,125-8,1
6,1,0600100002,060010000200003,0600100020X,124-1,19
6,1,0600100002,060010000200003,0600100020X,122-1,3
6,1,0600100002,060010000200003,0600100020X,120-1,3
6,1,0600100002,060010000200003,0600100020X,123-1,2
6,1,0600100002,060010000200003,0600100020X,121-1,1
6,1,0600100002,060010000200003,0600100020X,127-1,1
6,1,0600100002,060010000200003,0600100021X,electores,226
6,1,0600100002,060010000200003,0600100021X,sobres,226
6,1,0600100002,060010000200003,0600100021X,nulos,3
6,1,0600100002,060010000200003,0600100021X,recurridos,0
6,1,0600100002,060010000200003,0600100021X,blancos,10
6,1,0600100002,060010000200003,0600100021X,impugnados,0
6,1,0600100002,060010000200003,0600100021X,totalVotos,226
6,1,0600100002,060010000200003,0600100021X,afirmativos,213
6,1,0600100002,060010000200003,0600100021X,abstencion,109
6,1,0600100002,060010000200003,0600100021X,valid,223
6,1,0600100002,060010000200003,0600100021X,126-3,98
6,1,0600100002,060010000200003,0600100021X,126-1,32
6,1,0600100002,060010000200003,0600100021X,126-2,12
6,1,0600100002,060010000200003,0600100021X,125-1,29
6,1,0600100002,060010000200003,0600100021X,125-3,2
6,1,0600100002,060010000200003,0600100021X,125-4,2
6,1,0600100002,060010000200003,0600100021X,125-5,1
6,1,0600100002,060010000200003,0600100021X,125-8,1
6,1,0600100002,060010000200003,0600100021X,124-1,21
6,1,0600100002,060010000200003,0600100021X,120-1,7
6,1,0600100002,060010000200003,0600100021X,122-1,4
6,1,0600100002,060010000200003,0600100021X,121-1,2
6,1,0600100002,060010000200003,0600100021X,127-1,2
6,1,0600100002,060010000200003,0600100021X,123-1,0
6,1,0600100002,060010000200003,0600100022X,electores,0
6,1,0600100002,060010000200003,0600100022X,sobres,0
6,1,0600100002,060010000200003,0600100022X,nulos,7
6,1,0600100002,060010000200003,0600100022X,recurridos,0
6,1,0600100002,060010000200003,0600100022X,blancos,6
6,1,0600100002,060010000200003,0600100022X,impugnados,0
6,1,0600100002,060010000200003,0600100022X,totalVotos,219
6,1,0600100002,060010000200003,0600100022X,afirmativos,206
