provincia,municipio,circuito,escuela,mesa,codigo_lista,votos
5,1,0500100001,050010000100001,0500100008X,blancos,7
5,1,0500100001,050010000100001,0500100008X,impugnados,0
5,1,0500100001,050010000100001,0500100008X,totalVotos,242
5,1,0500100001,050010000100001,0500100008X,afirmativos,231
5,1,0500100001,050010000100001,0500100008X,abstencion,108
5,1,0500100001,050010000100001,0500100008X,valid,238
5,1,0500100001,050010000100001,0500100008X,118-3,118
5,1,0500100001,050010000100001,0500100008X,118-1,39
5,1,0500100001,050010000100001,0500100008X,118-2,29
5,1,0500100001,050010000100001,0500100008X,117-1,27
5,1,0500100001,050010000100001,0500100008X,117-2,9
5,1,0500100001,050010000100001,0500100008X,119-2,4
5,1,0500100001,050010000100001,0500100008X,119-1,1
5,1,0500100001,050010000100001,0500100008X,116-1,4
5,1,0500100001,050010000100001,0500100009X,electores,240
5,1,0500100001,050010000100001,0500100009X,sobres,240
5,1,0500100001,050010000100001,0500100009X,nulos,9
5,1,0500100001,050010000100001,0500100009X,recurridos,1
5,1,0500100001,050010000100001,0500100009X,blancos,2
5,1,0500100001,050010000100001,0500100009X,impugnados,0
5,1,0500100001,050010000100001,0500100009X,totalVotos,230
5,1,0500100001,050010000100001,0500100009X,afirmativos,218
5,1,0500100001,050010000100001,0500100009X,abstencion,120
5,1,0500100001,050010000100001,0500100009X,valid,220
5,1,0500100001,050010000100001,0500100009X,118-3,110
5,1,0500100001,050010000100001,0500100009X,118-2,27
5,1,0500100001,050010000100001,0500100009X,118-1,23
5,1,0500100001,050010000100001,0500100009X,117-1,40
5,1,0500100001,050010000100001,0500100009X,117-2,8
5,1,0500100001,050010000100001,0500100009X,119-2,4
5,1,0500100001,050010000100001,0500100009X,119-1,2
5,1,0500100001,050010000100001,0500100009X,116-1,4
5,1,0500100001,050010000100001,0500100010X,electores,230
5,1,0500100001,050010000100001,0500100010X,sobres,230
5,1,0500100001,050010000100001,0500100010X,nulos,4
5,1,0500100001,050010000100001,0500100010X,recurridos,0
5,1,0500100001,050010000100001,0500100010X,blancos,7
5,1,0500100001,050010000100001,0500100010X,impugnados,0
5,1,0500100001,050010000100001,0500100010X,totalVotos,228
5,1,0500100001,050010000100001,0500100010X,afirmativos,217
5,1,0500100001,050010000100001,0500100010X,abstencion,122
5,1,0500100001,050010000100001,0500100010X,valid,224
5,1,0500100001,050010000100001,0500100010X,118-3,127
5,1,0500100001,050010000100001,0500100010X,118-1,27
5,1,0500100001,050010000100001,0500100010X,118-2,19
5,1,0500100001,050010000100001,0500100010X,117-1,28
5,1,0500100001,050010000100001,0500100010X,117-2,5
5,1,0500100001,050010000100001,0500100010X,116-1,6
5,1,0500100001,050010000100001,0500100010X,119-2,4
5,1,0500100001,050010000100001,0500100010X,119-1,1
5,1,0500100001,050010000100001,0500100011X,electores,0
5,1,0500100001,050010000100001,0500100011X,sobres,0
5,1,0500100001,050010000100001,0500100011X,nulos,4
5,1,0500100001,050010000100001,0500100011X,recurridos,0
5,1,0500100001,050010000100001,0500100011X,blancos,7
5,1,0500100001,050010000100001,0500100011X,impugnados,0
5,1,0500100001,050010000100001,0500100011X,totalVotos,233
5,1,0500100001,050010000100001,0500100011X,afirmativos,222
5,1,0500100001,050010000100001,0500100011X,abstencion,117
5,1,0500100001,050010000100001,0500100011X,valid,229
5,1,0500100001,050010000100001,0500100011X,118-3,98
5,1,0500100001,050010000100001,0500100011X,118-1,58
5,1,0500100001,050010000100001,0500100011X,118-2,21
5,1,0500100001,050010000100001,0500100011X,117-1,27
5,1,0500100001,050010000100001,0500100011X,117-2,6
5,1,0500100001,050010000100001,0500100011X,116-1,7
5,1,0500100001,050010000100001,0500100011X,119-2,5
5,1,0500100001,050010000100001,0500100011X,119-1,0
5,1,0500100001,050010000100001,0500100012X,electores,242
5,1,0500100001,050010000100001,0500100012X,sobres,242
5,1,0500100001,050010000100001,0500100012X,nulos,6
5,1,0500100001,050010000100001,0500100012X,recurridos,0
5,1,0500100001,050010000100001,0500100012X,blancos,9
5,1,0500100001,050010000100001,0500100012X,impugnados,0
5,1,0500100001,050010000100001,0500100012X,totalVotos,242
5,1,0500100001,050010000100001,0500100012X,afirmativos,227
5,1,0500100001,050010000100001,0500100012X,abstencion,112
5,1,0500100001,050010000100001,0500100012X,valid,236
5,1,0500100001,050010000100001,0500100012X,118-3,109
5,1,0500100001,050010000100001,0500100012X,118-1,39
5,1,0500100001,050010000100001,0500100012X,118-2,22
5,1,0500100001,050010000100001,0500100012X,117-1,37
5,1,0500100001,050010000100001,0500100012X,117-2,5
5,1,0500100001,050010000100001,0500100012X,119-2,5
5,1,0500100001,050010000100001,0500100012X,119-1,3
5,1,0500100001,050010000100001,0500100012X,116-1,7
5,1,0500100001,050010000100002,0500100013X,electores,0
5,1,0500100001,050010000100002,0500100013X,sobres,0
5,1,0500100001,050010000100002,0500100013X,nulos,4
5,1,0500100001,050010000100002,0500100013X,recurridos,0
5,1,0500100001,050010000100002,0500100013X,blancos,5
5,1,0500100001,050010000100002,0500100013X,impugnados,0
5,1,0500100001,050010000100002,0500100013X,totalVotos,234
5,1,0500100001,050010000100002,0500100013X,afirmativos,225
5,1,0500100001,050010000100002,0500100013X,abstencion,116
5,1,0500100001,050010000100002,0500100013X,valid,230
5,1,0500100001,050010000100002,0500100013X,118-3,119
5,1,0500100001,050010000100002,0500100013X,118-1,36
5,1,0500100001,050010000100002,0500100013X,118-2,35
5,1,0500100001,050010000100002,0500100013X,117-1,17
5,1,0500100001,050010000100002,0500100013X,117-2,12
5,1,0500100001,050010000100002,0500100013X,119-2,5
5,1,0500100001,050010000100002,0500100013X,119-1,1
5,1,0500100001,050010000100002,0500100013X,116-1,0
5,1,0500100001,050010000100002,0500100014X,electores,220
5,1,0500100001,050010000100002,0500100014X,sobres,220
5,1,0500100001,050010000100002,0500100014X,nulos,2
5,1,0500100001,050010000100002,0500100014X,recurridos,2
5,1,0500100001,050010000100002,0500100014X,blancos,14
5,1,0500100001,050010000100002,0500100014X,impugnados,0
5,1,0500100001,050010000100002,0500100014X,totalVotos,220
5,1,0500100001,050010000100002,0500100014X,afirmativos,202
5,1,0500100001,050010000100002,0500100014X,abstencion,129
5,1,0500100001,050010000100002,0500100014X,valid,216
5,1,0500100001,050010000100002,0500100014X,118-3,114
5,1,0500100001,050010000100002,0500100014X,118-1,26
5,1,0500100001,050010000100002,0500100014X,118-2,19
5,1,0500100001,050010000100002,0500100014X,117-1,30
5,1,0500100001,050010000100002,0500100014X,117-2,5
5,1,0500100001,050010000100002,0500100014X,119-2,4
5,1,0500100001,050010000100002,0500100014X,119-1,3
5,1,0500100001,050010000100002,0500100014X,116-1,1
5,1,0500100001,050010000100002,0500100015X,electores,238
5,1,0500100001,050010000100002,0500100015X,sobres,238
5,1,0500100001,050010000100002,0500100015X,nulos,11
5,1,0500100001,050010000100002,0500100015X,recurridos,0
5,1,0500100001,050010000100002,0500100015X,blancos,5
5,1,0500100001,050010000100002,0500100015X,impugnados,0
5,1,0500100001,050010000100002,0500100015X,totalVotos,234
5,1,0500100001,050010000100002,0500100015X,afirmativos,218
5,1,0500100001,050010000100002,0500100015X,abstencion,115
5,1,0500100001,050010000100002,0500100015X,valid,223
5,1,0500100001,050010000100002,0500100015X,118-3,122
5,1,0500100001,050010000100002,0500100015X,118-1,41
5,1,0500100001,050010000100002,0500100015X,118-2,21
5,1,0500100001,050010000100002,0500100015X,117-1,25
5,1,0500100001,050010000100002,0500100015X,117-2,3
5,1,0500100001,050010000100002,0500100015X,119-1,3
5,1,0500100001,050010000100002,0500100015X,119-2,2
5,1,0500100001,050010000100002,0500100015X,116-1,1
5,1,0500100001,050010000100002,0500100016X,electores,232
5,1,0500100001,050010000100002,0500100016X,sobres,232
5,1,0500100001,050010000100002,0500100016X,nulos,5
5,1,0500100001,050010000100002,0500100016X,recurridos,2
5,1,0500100001,050010000100002,0500100016X,blancos,2
5,1,0500100001,050010000100002,0500100016X,impugnados,0
5,1,0500100001,050010000100002,0500100016X,totalVotos,229
5,1,0500100001,050010000100002,0500100016X,afirmativos,220
5,1,0500100001,050010000100002,0500100016X,abstencion,120
5,1,0500100001,050010000100002,0500100016X,valid,222
5,1,0500100001,050010000100002,0500100016X,118-3,98
5,1,0500100001,050010000100002,0500100016X,118-1,34
5,1,0500100001,050010000100002,0500100016X,118-2,31
5,1,0500100001,050010000100002,0500100016X,117-1,38
5,1,0500100001,050010000100002,0500100016X,117-2,12
5,1,0500100001,050010000100002,0500100016X,119-2,4
5,1,0500100001,050010000100002,0500100016X,119-1,1
5,1,0500100001,050010000100002,0500100016X,116-1,2
5,1,0500100001,050010000100002,0500100017X,electores,220
5,1,0500100001,050010000100002,0500100017X,sobres,220
5,1,0500100001,050010000100002,0500100017X,nulos,8
5,1,0500100001,050010000100002,0500100017X,recurridos,0
5,1,0500100001,050010000100002,0500100017X,blancos,10
5,1,0500100001,050010000100002,0500100017X,impugnados,0
5,1,0500100001,050010000100002,0500100017X,totalVotos,220
5,1,0500100001,050010000100002,0500100017X,afirmativos,202
5,1,0500100001,050010000100002,0500100017X,abstencion,130
5,1,0500100001,050010000100002,0500100017X,valid,212
5,1,0500100001,050010000100002,0500100017X,118-3,99
5,1,0500100001,050010000100002,0500100017X,118-1,34
5,1,0500100001,050010000100002,0500100017X,118-2,34
5,1,0500100001,050010000100002,0500100017X,117-1,22
5,1,0500100001,050010000100002,0500100017X,117-2,7
5,1,0500100001,050010000100002,0500100017X,119-2,3
5,1,0500100001,050010000100002,0500100017X,119-1,1
5,1,0500100001,050010000100002,0500100017X,116-1,2
5,1,0500100001,050010000100002,0500100018X,electores,232
5,1,0500100001,050010000100002,0500100018X,sobres,232
5,1,0500100001,050010000100002,0500100018X,nulos,2
5,1,0500100001,050010000100002,0500100018X,recurridos,0
5,1,0500100001,050010000100002,0500100018X,blancos,6
5,1,0500100001,050010000100002,0500100018X,impugnados,0
5,1,0500100001,050010000100002,0500100018X,totalVotos,233
5,1,0500100001,050010000100002,0500100018X,afirmativos,225
5,1,0500100001,050010000100002,0500100018X,abstencion,116
5,1,0500100001,050010000100002,0500100018X,valid,231
5,1,0500100001,050010000100002,0500100018X,118-3,112
5,1,0500100001,050010000100002,0500100018X,118-1,35
5,1,0500100001,050010000100002,0500100018X,118-2,32
5,1,0500100001,050010000100002,0500100018X,117-1,34
5,1,0500100001,050010000100002,0500100018X,117-2,6
5,1,0500100001,050010000100002,0500100018X,119-2,3
5,1,0500100001,050010000100002,0500100018X,119-1,1
5,1,0500100001,050010000100002,0500100018X,116-1,2
5,1,0500100001,050010000100002,0500100019X,electores,0
5,1,0500100001,050010000100002,0500100019X,sobres,0
5,1,0500100001,050010000100002,0500100019X,nulos,9
5,1,0500100001,050010000100002,0500100019X,recurridos,0
5,1,0500100001,050010000100002,0500100019X,blancos,3
5,1,0500100001,050010000100002,0500100019X,impugnados,0
5,1,0500100001,050010000100002,0500100019X,totalVotos,234
5,1,0500100001,050010000100002,0500100019X,afirmativos,222
5,1,0500100001,050010000100002,0500100019X,abstencion,118
5,1,0500100001,050010000100002,0500100019X,valid,225
5,1,0500100001,050010000100002,0500100019X,118-3,112
5,1,0500100001,050010000100002,0500100019X,118-1,34
5,1,0500100001,050010000100002,0500100019X,118-2,30
5,1,0500100001,050010000100002,0500100019X,117-1,28
5,1,0500100001,050010000100002,0500100019X,117-2,4
5,1,0500100001,050010000100002,0500100019X,116-1,8
5,1,0500100001,050010000100002,0500100019X,119-2,4
5,1,0500100001,050010000100002,0500100019X,119-1,2
5,1,0500100001,050010000100002,0500100020X,electores,220
5,1,0500100001,050010000100002,0500100020X,sobres,220
5,1,0500100001,050010000100002,0500100020X,nulos,6
5,1,0500100001,050010000100002,0500100020X,recurridos,0
5,1,0500100001,050010000100002,0500100020X,blancos,0
5,1,0500100001,050010000100002,0500100020X,impugnados,0
5,1,0500100001,050010000100002,0500100020X,totalVotos,221
5,1,0500100001,050010000100002,0500100020X,afirmativos,215
5,1,0500100001,050010000100002,0500100020X,abstencion,139
5,1,0500100001,050010000100002,0500100020X,valid,215
5,1,0500100001,050010000100002,0500100020X,118-3,102
5,1,0500100001,050010000100002,0500100020X,118-2,39
5,1,0500100001,050010000100002,0500100020X,118-1,31
5,1,0500100001,050010000100002,0500100020X,117-1,27
5,1,0500100001,050010000100002,0500100020X,117-2,3
5,1,0500100001,050010000100002,0500100020X,116-1,7
5,1,0500100001,050010000100002,0500100020X,119-2,6
5,1,0500100001,050010000100002,0500100020X,119-1,0
5,1,0500100001,050010000100002,0500100021X,electores,0
5,1,0500100001,050010000100002,0500100021X,sobres,0
5,1,0500100001,050010000100002,0500100021X,nulos,3
5,1,0500100001,050010000100002,0500100021X,recurridos,2
5,1,0500100001,050010000100002,0500100021X,blancos,7
5,1,0500100001,050010000100002,0500100021X,impugnados,0
5,1,0500100001,050010000100002,0500100021X,totalVotos,242
5,1,0500100001,050010000100002,0500100021X,afirmativos,230
5,1,0500100001,050010000100002,0500100021X,abstencion,118
5,1,0500100001,050010000100002,0500100021X,valid,237
5,1,0500100001,050010000100002,0500100021X,118-3,113
5,1,0500100001,050010000100002,0500100021X,118-1,43
5,1,0500100001,050010000100002,0500100021X,118-2,30
5,1,0500100001,050010000100002,0500100021X,117-1,24
5,1,0500100001,050010000100002,0500100021X,117-2,10
5,1,0500100001,050010000100002,0500100021X,116-1,5
5,1,0500100001,050010000100002,0500100021X,119-1,3
5,1,0500100001,050010000100002,0500100021X,119-2,2
5,1,0500100001,050010000100002,0500100022X,electores,217
5,1,0500100001,050010000100002,0500100022X,sobres,217
5,1,0500100001,050010000100002,0500100022X,nulos,3
5,1,0500100001,050010000100002,0500100022X,recurridos,0
5,1,0500100001,050010000100002,0500100022X,blancos,8
5,1,0500100001,050010000100002,0500100022X,impugnados,0
5,1,0500100001,050010000100002,0500100022X,totalVotos,217
5,1,0500100001,050010000100002,0500100022X,afirmativos,206
5,1,0500100001,050010000100002,0500100022X,abstencion,143
5,1,0500100001,050010000100002,0500100022X,valid,214
5,1,0500100001,050010000100002,0500100022X,118-3,87
5,1,0500100001,050010000100002,0500100022X,118-1,42
5,1,0500100001,050010000100002,0500100022X,118-2,35
5,1,0500100001,050010000100002,0500100022X,117-1,24
5,1,0500100001,050010000100002,0500100022X,117-2,10
5,1,0500100001,050010000100002,0500100022X,119-1,3
5,1,0500100001,050010000100002,0500100022X,119-2,2
5,1,0500100001,050010000100002,0500100022X,116-1,3
5,1,0500100001,050010000100003,0500100023X,electores,224
5,1,0500100001,050010000100003,0500100023X,sobres,224
5,1,0500100001,050010000100003,0500100023X,nulos,1
5,1,0500100001,050010000100003,0500100023X,recurridos,0
5,1,0500100001,050010000100003,0500100023X,blancos,1
5,1,0500100001,050010000100003,0500100023X,impugnados,0
5,1,0500100001,050010000100003,0500100023X,totalVotos,224
5,1,0500100001,050010000100003,0500100023X,afirmativos,222
5,1,0500100001,050010000100003,0500100023X,abstencion,126
5,1,0500100001,050010000100003,0500100023X,valid,223
5,1,0500100001,050010000100003,0500100023X,118-3,127
5,1,0500100001,050010000100003,0500100023X,118-1,27
5,1,0500100001,050010000100003,0500100023X,118-2,25
5,1,0500100001,050010000100003,0500100023X,117-1,28
5,1,0500100001,050010000100003,0500100023X,117-2,9
5,1,0500100001,050010000100003,0500100023X,116-1,3
5,1,0500100001,050010000100003,0500100023X,119-2,3
5,1,0500100001,050010000100003,0500100023X,119-1,0
5,1,0500100001,050010000100003,0500100024X,electores,247
5,1,0500100001,050010000100003,0500100024X,sobres,247
5,1,0500100001,050010000100003,0500100024X,nulos,2
5,1,0500100001,050010000100003,0500100024X,recurridos,0
5,1,0500100001,050010000100003,0500100024X,blancos,9
5,1,0500100001,050010000100003,0500100024X,impugnados,0
5,1,0500100001,050010000100003,0500100024X,totalVotos,247
5,1,0500100001,050010000100003,0500100024X,afirmativos,236
5,1,0500100001,050010000100003,0500100024X,abstencion,104
5,1,0500100001,050010000100003,0500100024X,valid,245
5,1,0500100001,050010000100003,0500100024X,118-3,100
5,1,0500100001,050010000100003,0500100024X,118-1,46
5,1,0500100001,050010000100003,0500100024X,118-2,40
5,1,0500100001,050010000100003,0500100024X,117-1,29
5,1,0500100001,050010000100003,0500100024X,117-2,5
5,1,0500100001,050010000100003,0500100024X,119-2,9
5,1,0500100001,050010000100003,0500100024X,119-1,5
5,1,0500100001,050010000100003,0500100024X,116-1,2
5,1,0500100001,050010000100003,0500100025X,electores,231
5,1,0500100001,050010000100003,0500100025X,sobres,231
5,1,0500100001,050010000100003,0500100025X,nulos,3
5,1,0500100001,050010000100003,0500100025X,recurridos,0
5,1,0500100001,050010000100003,0500100025X,blancos,7
5,1,0500100001,050010000100003,0500100025X,impugnados,0
5,1,0500100001,050010000100003,0500100025X,totalVotos,230
5,1,0500100001,050010000100003,0500100025X,afirmativos,220
5,1,0500100001,050010000100003,0500100025X,abstencion,119
5,1,0500100001,050010000100003,0500100025X,valid,227
5,1,0500100001,050010000100003,0500100025X,118-3,118
5,1,0500100001,050010000100003,0500100025X,118-1,33
5,1,0500100001,050010000100003,0500100025X,118-2,26
5,1,0500100001,050010000100003,0500100025X,117-1,24
5,1,0500100001,050010000100003,0500100025X,117-2,5
5,1,0500100001,050010000100003,0500100025X,119-2,7
5,1,0500100001,050010000100003,0500100025X,119-1,1
5,1,0500100001,050010000100003,0500100025X,116-1,6
5,1,0500100001,050010000100003,0500100026X,electores,145
5,1,0500100001,050010000100003,0500100026X,sobres,145
5,1,0500100001,050010000100003,0500100026X,nulos,2
5,1,0500100001,050010000100003,0500100026X,recurridos,0
5,1,0500100001,050010000100003,0500100026X,blancos,2
5,1,0500100001,050010000100003,0500100026X,impugnados,0
5,1,0500100001,050010000100003,0500100026X,totalVotos,145
5,1,0500100001,050010000100003,0500100026X,afirmativos,141
5,1,0500100001,050010000100003,0500100026X,abstencion,94
5,1,0500100001,050010000100003,0500100026X,valid,143
5,1,0500100001,050010000100003,0500100026X,118-3,74
5,1,0500100001,050010000100003,0500100026X,118-2,28
5,1,0500100001,050010000100003,0500100026X,118-1,22
5,1,0500100001,050010000100003,0500100026X,117-1,14
5,1,0500100001,050010000100003,0500100026X,117-2,2
5,1,0500100001,050010000100003,0500100026X,119-2,1
5,1,0500100001,050010000100003,0500100026X,119-1,0
5,1,0500100001,050010000100003,0500100026X,116-1,0
5,1,0500100001,050010000100003,0500100027X,electores,153
5,1,0500100001,050010000100003,0500100027X,sobres,153
5,1,0500100001,050010000100003,0500100027X,nulos,3
5,1,0500100001,050010000100003,0500100027X,recurridos,0
5,1,0500100001,050010000100003,0500100027X,blancos,5
5,1,0500100001,050010000100003,0500100027X,impugnados,0
5,1,0500100001,050010000100003,0500100027X,totalVotos,153
5,1,0500100001,050010000100003,0500100027X,afirmativos,145
5,1,0500100001,050010000100003,0500100027X,abstencion,88
5,1,0500100001,050010000100003,0500100027X,valid,150
5,1,0500100001,050010000100003,0500100027X,118-3,75
5,1,0500100001,050010000100003,0500100027X,118-1,29
5,1,0500100001,050010000100003,0500100027X,118-2,26
5,1,0500100001,050010000100003,0500100027X,117-1,8
5,1,0500100001,050010000100003,0500100027X,117-2,1
5,1,0500100001,050010000100003,0500100027X,116-1,5
5,1,0500100001,050010000100003,0500100027X,119-2,1
5,1,0500100001,050010000100003,0500100027X,119-1,0
5,1,0500100002,050010000200004,0500100028X,electores,231
5,1,0500100002,050010000200004,0500100028X,sobres,231
5,1,0500100002,050010000200004,0500100028X,nulos,8
5,1,0500100002,050010000200004,0500100028X,recurridos,0
5,1,0500100002,050010000200004,0500100028X,blancos,0
5,1,0500100002,050010000200004,0500100028X,impugnados,0
5,1,0500100002,050010000200004,0500100028X,totalVotos,227
5,1,0500100002,050010000200004,0500100028X,afirmativos,219
5,1,0500100002,050010000200004,0500100028X,abstencion,123
5,1,0500100002,050010000200004,0500100028X,valid,219
5,1,0500100002,050010000200004,0500100028X,118-3,96
5,1,0500100002,050010000200004,0500100028X,118-2,25
5,1,0500100002,050010000200004,0500100028X,118-1,15
5,1,0500100002,050010000200004,0500100028X,117-1,61
5,1,0500100002,050010000200004,0500100028X,117-2,11
5,1,0500100002,050010000200004,0500100028X,119-2,5
5,1,0500100002,050010000200004,0500100028X,119-1,2
5,1,0500100002,050010000200004,0500100028X,116-1,4
5,1,0500100002,050010000200004,0500100029X,electores,224
5,1,0500100002,050010000200004,0500100029X,sobres,224
5,1,0500100002,050010000200004,0500100029X,nulos,6
5,1,0500100002,050010000200004,0500100029X,recurridos,1
5,1,0500100002,050010000200004,0500100029X,blancos,5
5,1,0500100002,050010000200004,0500100029X,impugnados,0
