provincia,municipio,circuito,escuela,mesa,codigo_lista,votos
11,1,1100100001,110010000100001,1100100004X,154-4,3
11,1,1100100001,110010000100001,1100100004X,153-1,67
11,1,1100100001,110010000100001,1100100004X,155-1,4
11,1,1100100001,110010000100001,1100100004X,155-2,1
11,1,1100100001,110010000100001,1100100004X,152-1,3
11,1,1100100001,110010000100001,1100100004X,151-1,2
11,1,1100100001,110010000100001,1100100005X,electores,205
11,1,1100100001,110010000100001,1100100005X,sobres,205
11,1,1100100001,110010000100001,1100100005X,nulos,9
11,1,1100100001,110010000100001,1100100005X,recurridos,0
11,1,1100100001,110010000100001,1100100005X,blancos,1
11,1,1100100001,110010000100001,1100100005X,impugnados,0
11,1,1100100001,110010000100001,1100100005X,totalVotos,196
11,1,1100100001,110010000100001,1100100005X,afirmativos,186
11,1,1100100001,110010000100001,1100100005X,abstencion,116
11,1,1100100001,110010000100001,1100100005X,valid,187
11,1,1100100001,110010000100001,1100100005X,154-5,61
11,1,1100100001,110010000100001,1100100005X,154-1,37
11,1,1100100001,110010000100001,1100100005X,154-3,13
11,1,1100100001,110010000100001,1100100005X,154-4,5
11,1,1100100001,110010000100001,1100100005X,154-2,1
11,1,1100100001,110010000100001,1100100005X,153-1,54
11,1,1100100001,110010000100001,1100100005X,155-1,3
11,1,1100100001,110010000100001,1100100005X,155-2,3
11,1,1100100001,110010000100001,1100100005X,152-1,5
11,1,1100100001,110010000100001,1100100005X,151-1,4
11,1,1100100002,110010000200002,1100100006X,electores,240
11,1,1100100002,110010000200002,1100100006X,sobres,240
11,1,1100100002,110010000200002,1100100006X,nulos,2
11,1,1100100002,110010000200002,1100100006X,recurridos,0
11,1,1100100002,110010000200002,1100100006X,blancos,8
11,1,1100100002,110010000200002,1100100006X,impugnados,0
11,1,1100100002,110010000200002,1100100006X,totalVotos,240
11,1,1100100002,110010000200002,1100100006X,afirmativos,230
11,1,1100100002,110010000200002,1100100006X,abstencion,107
11,1,1100100002,110010000200002,1100100006X,valid,238
11,1,1100100002,110010000200002,1100100006X,154-5,45
11,1,1100100002,110010000200002,1100100006X,154-4,44
11,1,1100100002,110010000200002,1100100006X,154-1,31
11,1,1100100002,110010000200002,1100100006X,154-3,8
11,1,1100100002,110010000200002,1100100006X,154-2,2
11,1,1100100002,110010000200002,1100100006X,153-1,96
11,1,1100100002,110010000200002,1100100006X,152-1,2
11,1,1100100002,110010000200002,1100100006X,155-1,1
11,1,1100100002,110010000200002,1100100006X,155-2,0
11,1,1100100002,110010000200002,1100100006X,151-1,1
11,1,1100100002,110010000200002,1100100007X,electores,229
11,1,1100100002,110010000200002,1100100007X,sobres,229
11,1,1100100002,110010000200002,1100100007X,nulos,11
11,1,1100100002,110010000200002,1100100007X,recurridos,0
11,1,1100100002,110010000200002,1100100007X,blancos,1
11,1,1100100002,110010000200002,1100100007X,impugnados,0
11,1,1100100002,110010000200002,1100100007X,totalVotos,223
11,1,1100100002,110010000200002,1100100007X,afirmativos,211
11,1,1100100002,110010000200002,1100100007X,abstencion,124
11,1,1100100002,110010000200002,1100100007X,valid,212
11,1,1100100002,110010000200002,1100100007X,154-5,42
11,1,1100100002,110010000200002,1100100007X,154-1,36
11,1,1100100002,110010000200002,1100100007X,154-4,33
11,1,1100100002,110010000200002,1100100007X,154-3,7
11,1,1100100002,110010000200002,1100100007X,154-2,5
11,1,1100100002,110010000200002,1100100007X,153-1,74
11,1,1100100002,110010000200002,1100100007X,155-1,5
11,1,1100100002,110010000200002,1100100007X,155-2,3
11,1,1100100002,110010000200002,1100100007X,151-1,4
11,1,1100100002,110010000200002,1100100007X,152-1,2
11,1,1100100002,110010000200002,1100100008X,electores,249
11,1,1100100002,110010000200002,1100100008X,sobres,249
11,1,1100100002,110010000200002,1100100008X,nulos,6
11,1,1100100002,110010000200002,1100100008X,recurridos,0
11,1,1100100002,110010000200002,1100100008X,blancos,2
11,1,1100100002,110010000200002,1100100008X,impugnados,0
11,1,1100100002,110010000200002,1100100008X,totalVotos,249
11,1,1100100002,110010000200002,1100100008X,afirmativos,241
11,1,1100100002,110010000200002,1100100008X,abstencion,97
11,1,1100100002,110010000200002,1100100008X,valid,243
11,1,1100100002,110010000200002,1100100008X,154-5,41
11,1,1100100002,110010000200002,1100100008X,154-4,29
11,1,1100100002,110010000200002,1100100008X,154-1,28
11,1,1100100002,110010000200002,1100100008X,154-2,8
11,1,1100100002,110010000200002,1100100008X,154-3,7
11,1,1100100002,110010000200002,1100100008X,153-1,112
11,1,1100100002,110010000200002,1100100008X,155-1,7
11,1,1100100002,110010000200002,1100100008X,155-2,1
11,1,1100100002,110010000200002,1100100008X,151-1,5
11,1,1100100002,110010000200002,1100100008X,152-1,3
11,1,1100100002,110010000200002,1100100009X,electores,245
11,1,1100100002,110010000200002,1100100009X,sobres,245
11,1,1100100002,110010000200002,1100100009X,nulos,5
11,1,1100100002,110010000200002,1100100009X,recurridos,0
11,1,1100100002,110010000200002,1100100009X,blancos,7
11,1,1100100002,110010000200002,1100100009X,impugnados,0
11,1,1100100002,110010000200002,1100100009X,totalVotos,245
11,1,1100100002,110010000200002,1100100009X,afirmativos,233
11,1,1100100002,110010000200002,1100100009X,abstencion,101
11,1,1100100002,110010000200002,1100100009X,valid,240
11,1,1100100002,110010000200002,1100100009X,154-5,47
11,1,1100100002,110010000200002,1100100009X,154-4,45
11,1,1100100002,110010000200002,1100100009X,154-1,26
11,1,1100100002,110010000200002,1100100009X,154-2,5
11,1,1100100002,110010000200002,1100100009X,154-3,5
11,1,1100100002,110010000200002,1100100009X,153-1,96
11,1,1100100002,110010000200002,1100100009X,155-1,5
11,1,1100100002,110010000200002,1100100009X,155-2,0
11,1,1100100002,110010000200002,1100100009X,152-1,4
11,1,1100100002,110010000200002,1100100009X,151-1,0
11,1,1100100002,110010000200002,1100100010X,electores,255
11,1,1100100002,110010000200002,1100100010X,sobres,255
11,1,1100100002,110010000200002,1100100010X,nulos,19
11,1,1100100002,110010000200002,1100100010X,recurridos,0
11,1,1100100002,110010000200002,1100100010X,blancos,2
11,1,1100100002,110010000200002,1100100010X,impugnados,0
11,1,1100100002,110010000200002,1100100010X,totalVotos,255
11,1,1100100002,110010000200002,1100100010X,afirmativos,234
11,1,1100100002,110010000200002,1100100010X,abstencion,91
11,1,1100100002,110010000200002,1100100010X,valid,236
11,1,1100100002,110010000200002,1100100010X,153-1,110
11,1,1100100002,110010000200002,1100100010X,154-1,34
11,1,1100100002,110010000200002,1100100010X,154-5,34
11,1,1100100002,110010000200002,1100100010X,154-4,31
11,1,1100100002,110010000200002,1100100010X,154-2,8
11,1,1100100002,110010000200002,1100100010X,154-3,1
11,1,1100100002,110010000200002,1100100010X,155-2,5
11,1,1100100002,110010000200002,1100100010X,155-1,2
11,1,1100100002,110010000200002,1100100010X,151-1,5
11,1,1100100002,110010000200002,1100100010X,152-1,4
11,1,1100100002,110010000200002,1100100011X,electores,257
11,1,1100100002,110010000200002,1100100011X,sobres,257
11,1,1100100002,110010000200002,1100100011X,nulos,15
11,1,1100100002,110010000200002,1100100011X,recurridos,0
11,1,1100100002,110010000200002,1100100011X,blancos,8
11,1,1100100002,110010000200002,1100100011X,impugnados,0
11,1,1100100002,110010000200002,1100100011X,totalVotos,257
11,1,1100100002,110010000200002,1100100011X,afirmativos,234
11,1,1100100002,110010000200002,1100100011X,abstencion,89
11,1,1100100002,110010000200002,1100100011X,valid,242
11,1,1100100002,110010000200002,1100100011X,154-4,42
11,1,1100100002,110010000200002,1100100011X,154-5,37
11,1,1100100002,110010000200002,1100100011X,154-1,35
11,1,1100100002,110010000200002,1100100011X,154-3,4
11,1,1100100002,110010000200002,1100100011X,154-2,2
11,1,1100100002,110010000200002,1100100011X,153-1,97
11,1,1100100002,110010000200002,1100100011X,155-2,4
11,1,1100100002,110010000200002,1100100011X,155-1,3
11,1,1100100002,110010000200002,1100100011X,152-1,6
11,1,1100100002,110010000200002,1100100011X,151-1,4
11,1,1100100002,110010000200002,1100100012X,electores,240
11,1,1100100002,110010000200002,1100100012X,sobres,240
11,1,1100100002,110010000200002,1100100012X,nulos,6
11,1,1100100002,110010000200002,1100100012X,recurridos,0
11,1,1100100002,110010000200002,1100100012X,blancos,5
11,1,1100100002,110010000200002,1100100012X,impugnados,0
11,1,1100100002,110010000200002,1100100012X,totalVotos,240
11,1,1100100002,110010000200002,1100100012X,afirmativos,229
11,1,1100100002,110010000200002,1100100012X,abstencion,108
11,1,1100100002,110010000200002,1100100012X,valid,234
11,1,1100100002,110010000200002,1100100012X,154-5,43
11,1,1100100002,110010000200002,1100100012X,154-4,42
11,1,1100100002,110010000200002,1100100012X,154-1,34
11,1,1100100002,110010000200002,1100100012X,154-3,9
11,1,1100100002,110010000200002,1100100012X,154-2,7
11,1,1100100002,110010000200002,1100100012X,153-1,80
11,1,1100100002,110010000200002,1100100012X,155-2,3
11,1,1100100002,110010000200002,1100100012X,155-1,2
11,1,1100100002,110010000200002,1100100012X,152-1,5
11,1,1100100002,110010000200002,1100100012X,151-1,4
11,1,1100100002,110010000200003,1100100013X,electores,255
11,1,1100100002,110010000200003,1100100013X,sobres,255
11,1,1100100002,110010000200003,1100100013X,nulos,7
11,1,1100100002,110010000200003,1100100013X,recurridos,0
11,1,1100100002,110010000200003,1100100013X,blancos,5
11,1,1100100002,110010000200003,1100100013X,impugnados,0
11,1,1100100002,110010000200003,1100100013X,totalVotos,255
11,1,1100100002,110010000200003,1100100013X,afirmativos,243
11,1,1100100002,110010000200003,1100100013X,abstencion,91
11,1,1100100002,110010000200003,1100100013X,valid,248
11,1,1100100002,110010000200003,1100100013X,154-5,42
11,1,1100100002,110010000200003,1100100013X,154-4,38
11,1,1100100002,110010000200003,1100100013X,154-1,29
11,1,1100100002,110010000200003,1100100013X,154-2,7
11,1,1100100002,110010000200003,1100100013X,154-3,7
11,1,1100100002,110010000200003,1100100013X,153-1,100
11,1,1100100002,110010000200003,1100100013X,155-1,9
11,1,1100100002,110010000200003,1100100013X,155-2,5
11,1,1100100002,110010000200003,1100100013X,152-1,5
11,1,1100100002,110010000200003,1100100013X,151-1,1
11,1,1100100002,110010000200003,1100100014X,electores,234
11,1,1100100002,110010000200003,1100100014X,sobres,234
11,1,1100100002,110010000200003,1100100014X,nulos,3
11,1,1100100002,110010000200003,1100100014X,recurridos,0
11,1,1100100002,110010000200003,1100100014X,blancos,10
11,1,1100100002,110010000200003,1100100014X,impugnados,0
11,1,1100100002,110010000200003,1100100014X,totalVotos,234
11,1,1100100002,110010000200003,1100100014X,afirmativos,221
11,1,1100100002,110010000200003,1100100014X,abstencion,112
11,1,1100100002,110010000200003,1100100014X,valid,231
11,1,1100100002,110010000200003,1100100014X,153-1,125
11,1,1100100002,110010000200003,1100100014X,154-4,29
11,1,1100100002,110010000200003,1100100014X,154-5,25
11,1,1100100002,110010000200003,1100100014X,154-1,20
11,1,1100100002,110010000200003,1100100014X,154-2,5
11,1,1100100002,110010000200003,1100100014X,154-3,5
11,1,1100100002,110010000200003,1100100014X,155-1,4
11,1,1100100002,110010000200003,1100100014X,155-2,0
11,1,1100100002,110010000200003,1100100014X,152-1,4
11,1,1100100002,110010000200003,1100100014X,151-1,4
11,1,1100100002,110010000200003,1100100015X,electores,250
11,1,1100100002,110010000200003,1100100015X,sobres,250
11,1,1100100002,110010000200003,1100100015X,nulos,11
11,1,1100100002,110010000200003,1100100015X,recurridos,0
11,1,1100100002,110010000200003,1100100015X,blancos,8
11,1,1100100002,110010000200003,1100100015X,impugnados,0
11,1,1100100002,110010000200003,1100100015X,totalVotos,250
11,1,1100100002,110010000200003,1100100015X,afirmativos,231
11,1,1100100002,110010000200003,1100100015X,abstencion,96
11,1,1100100002,110010000200003,1100100015X,valid,239
11,1,1100100002,110010000200003,1100100015X,154-4,42
11,1,1100100002,110010000200003,1100100015X,154-5,39
11,1,1100100002,110010000200003,1100100015X,154-1,35
11,1,1100100002,110010000200003,1100100015X,154-2,10
11,1,1100100002,110010000200003,1100100015X,154-3,0
11,1,1100100002,110010000200003,1100100015X,153-1,98
11,1,1100100002,110010000200003,1100100015X,155-1,2
11,1,1100100002,110010000200003,1100100015X,155-2,1
11,1,1100100002,110010000200003,1100100015X,152-1,2
11,1,1100100002,110010000200003,1100100015X,151-1,2
11,1,1100100002,110010000200003,1100100016X,electores,252
11,1,1100100002,110010000200003,1100100016X,sobres,252
11,1,1100100002,110010000200003,1100100016X,nulos,5
11,1,1100100002,110010000200003,1100100016X,recurridos,0
11,1,1100100002,110010000200003,1100100016X,blancos,7
11,1,1100100002,110010000200003,1100100016X,impugnados,0
11,1,1100100002,110010000200003,1100100016X,totalVotos,252
11,1,1100100002,110010000200003,1100100016X,afirmativos,240
11,1,1100100002,110010000200003,1100100016X,abstencion,94
11,1,1100100002,110010000200003,1100100016X,valid,247
11,1,1100100002,110010000200003,1100100016X,154-5,57
11,1,1100100002,110010000200003,1100100016X,154-4,38
11,1,1100100002,110010000200003,1100100016X,154-1,29
11,1,1100100002,110010000200003,1100100016X,154-2,6
11,1,1100100002,110010000200003,1100100016X,154-3,4
11,1,1100100002,110010000200003,1100100016X,153-1,93
11,1,1100100002,110010000200003,1100100016X,155-1,8
11,1,1100100002,110010000200003,1100100016X,155-2,1
11,1,1100100002,110010000200003,1100100016X,152-1,2
11,1,1100100002,110010000200003,1100100016X,151-1,2
11,1,1100100002,110010000200003,1100100017X,electores,235
11,1,1100100002,110010000200003,1100100017X,sobres,235
11,1,1100100002,110010000200003,1100100017X,nulos,7
11,1,1100100002,110010000200003,1100100017X,recurridos,0
11,1,1100100002,110010000200003,1100100017X,blancos,6
11,1,1100100002,110010000200003,1100100017X,impugnados,0
11,1,1100100002,110010000200003,1100100017X,totalVotos,232
11,1,1100100002,110010000200003,1100100017X,afirmativos,219
11,1,1100100002,110010000200003,1100100017X,abstencion,114
11,1,1100100002,110010000200003,1100100017X,valid,225
11,1,1100100002,110010000200003,1100100017X,154-5,46
11,1,1100100002,110010000200003,1100100017X,154-1,36
11,1,1100100002,110010000200003,1100100017X,154-4,26
11,1,1100100002,110010000200003,1100100017X,154-2,6
11,1,1100100002,110010000200003,1100100017X,154-3,5
11,1,1100100002,110010000200003,1100100017X,153-1,93
11,1,1100100002,110010000200003,1100100017X,151-1,3
11,1,1100100002,110010000200003,1100100017X,155-2,2
11,1,1100100002,110010000200003,1100100017X,155-1,0
11,1,1100100002,110010000200003,1100100017X,152-1,2
11,1,1100100002,110010000200003,1100100018X,electores,262
11,1,1100100002,110010000200003,1100100018X,sobres,262
11,1,1100100002,110010000200003,1100100018X,nulos,8
11,1,1100100002,110010000200003,1100100018X,recurridos,0
11,1,1100100002,110010000200003,1100100018X,blancos,3
11,1,1100100002,110010000200003,1100100018X,impugnados,0
11,1,1100100002,110010000200003,1100100018X,totalVotos,262
11,1,1100100002,110010000200003,1100100018X,afirmativos,251
11,1,1100100002,110010000200003,1100100018X,abstencion,85
11,1,1100100002,110010000200003,1100100018X,valid,254
11,1,1100100002,110010000200003,1100100018X,154-4,50
11,1,1100100002,110010000200003,1100100018X,154-5,48
11,1,1100100002,110010000200003,1100100018X,154-1,33
11,1,1100100002,110010000200003,1100100018X,154-3,8
11,1,1100100002,110010000200003,1100100018X,154-2,6
11,1,1100100002,110010000200003,1100100018X,153-1,82
11,1,1100100002,110010000200003,1100100018X,155-1,8
11,1,1100100002,110010000200003,1100100018X,155-2,6
11,1,1100100002,110010000200003,1100100018X,152-1,10
11,1,1100100002,110010000200003,1100100018X,151-1,0
11,1,1100100002,110010000200003,1100100019X,electores,257
11,1,1100100002,110010000200003,1100100019X,sobres,257
11,1,1100100002,110010000200003,1100100019X,nulos,9
11,1,1100100002,110010000200003,1100100019X,recurridos,0
11,1,1100100002,110010000200003,1100100019X,blancos,5
11,1,1100100002,110010000200003,1100100019X,impugnados,0
11,1,1100100002,110010000200003,1100100019X,totalVotos,257
11,1,1100100002,110010000200003,1100100019X,afirmativos,243
11,1,1100100002,110010000200003,1100100019X,abstencion,93
11,1,1100100002,110010000200003,1100100019X,valid,248
11,1,1100100002,110010000200003,1100100019X,154-5,51
11,1,1100100002,110010000200003,1100100019X,154-4,42
11,1,1100100002,110010000200003,1100100019X,154-1,32
11,1,1100100002,110010000200003,1100100019X,154-2,10
11,1,1100100002,110010000200003,1100100019X,154-3,3
11,1,1100100002,110010000200003,1100100019X,153-1,92
11,1,1100100002,110010000200003,1100100019X,151-1,6
11,1,1100100002,110010000200003,1100100019X,155-2,3
11,1,1100100002,110010000200003,1100100019X,155-1,2
11,1,1100100002,110010000200003,1100100019X,152-1,2
11,1,1100100003,110010000300004,1100100020X,electores,240
11,1,1100100003,110010000300004,1100100020X,sobres,240
11,1,1100100003,110010000300004,1100100020X,nulos,20
11,1,1100100003,110010000300004,1100100020X,recurridos,0
11,1,1100100003,110010000300004,1100100020X,blancos,11
11,1,1100100003,110010000300004,1100100020X,impugnados,0
11,1,1100100003,110010000300004,1100100020X,totalVotos,240
11,1,1100100003,110010000300004,1100100020X,afirmativos,209
11,1,1100100003,110010000300004,1100100020X,abstencion,83
11,1,1100100003,110010000300004,1100100020X,valid,220
11,1,1100100003,110010000300004,1100100020X,153-1,99
11,1,1100100003,110010000300004,1100100020X,154-1,68
11,1,1100100003,110010000300004,1100100020X,154-5,16
11,1,1100100003,110010000300004,1100100020X,154-4,7
11,1,1100100003,110010000300004,1100100020X,154-3,3
11,1,1100100003,110010000300004,1100100020X,154-2,1
11,1,1100100003,110010000300004,1100100020X,152-1,8
11,1,1100100003,110010000300004,1100100020X,155-2,3
11,1,1100100003,110010000300004,1100100020X,155-1,1
11,1,1100100003,110010000300004,1100100020X,151-1,3
11,1,1100100003,110010000300004,1100100021X,electores,221
11,1,1100100003,110010000300004,1100100021X,sobres,221
11,1,1100100003,110010000300004,1100100021X,nulos,5
11,1,1100100003,110010000300004,1100100021X,recurridos,0
11,1,1100100003,110010000300004,1100100021X,blancos,7
11,1,1100100003,110010000300004,1100100021X,impugnados,0
11,1,1100100003,110010000300004,1100100021X,totalVotos,221
11,1,1100100003,110010000300004,1100100021X,afirmativos,209
11,1,1100100003,110010000300004,1100100021X,abstencion,102
11,1,1100100003,110010000300004,1100100021X,valid,216
11,1,1100100003,110010000300004,1100100021X,153-1,103
11,1,1100100003,110010000300004,1100100021X,154-1,65
11,1,1100100003,110010000300004,1100100021X,154-5,13
11,1,1100100003,110010000300004,1100100021X,154-4,12
11,1,1100100003,110010000300004,1100100021X,154-2,3
11,1,1100100003,110010000300004,1100100021X,154-3,2
11,1,1100100003,110010000300004,1100100021X,151-1,5
11,1,1100100003,110010000300004,1100100021X,155-1,4
11,1,1100100003,110010000300004,1100100021X,155-2,0
11,1,1100100003,110010000300004,1100100021X,152-1,2
11,1,1100100003,110010000300004,1100100022X,electores,220
11,1,1100100003,110010000300004,1100100022X,sobres,220
11,1,1100100003,110010000300004,1100100022X,nulos,0
11,1,1100100003,110010000300004,1100100022X,recurridos,0
11,1,1100100003,110010000300004,1100100022X,blancos,15
11,1,1100100003,110010000300004,1100100022X,impugnados,0
11,1,1100100003,110010000300004,1100100022X,totalVotos,220
11,1,1100100003,110010000300004,1100100022X,afirmativos,205
11,1,1100100003,110010000300004,1100100022X,abstencion,103
11,1,1100100003,110010000300004,1100100022X,valid,220
11,1,1100100003,110010000300004,1100100022X,153-1,106
11,1,1100100003,110010000300004,1100100022X,154-1,65
11,1,1100100003,110010000300004,1100100022X,154-5,9
11,1,1100100003,110010000300004,1100100022X,154-3,7
11,1,1100100003,110010000300004,1100100022X,154-2,5
11,1,1100100003,110010000300004,1100100022X,154-4,5
11,1,1100100003,110010000300004,1100100022X,155-1,4
11,1,1100100003,110010000300004,1100100022X,155-2,2
11,1,1100100003,110010000300004,1100100022X,152-1,1
11,1,1100100003,110010000300004,1100100022X,151-1,1
11,1,1100100003,110010000300004,1100100023X,electores,235
11,1,1100100003,110010000300004,1100100023X,sobres,235
11,1,1100100003,110010000300004,1100100023X,nulos,12
11,1,1100100003,110010000300004,1100100023X,recurridos,0
11,1,1100100003,110010000300004,1100100023X,blancos,4
11,1,1100100003,110010000300004,1100100023X,impugnados,0
11,1,1100100003,110010000300004,1100100023X,totalVotos,235
11,1,1100100003,110010000300004,1100100023X,afirmativos,219
11,1,1100100003,110010000300004,1100100023X,abstencion,88
11,1,1100100003,110010000300004,1100100023X,valid,223
11,1,1100100003,110010000300004,1100100023X,153-1,114
11,1,1100100003,110010000300004,1100100023X,154-1,70
11,1,1100100003,110010000300004,1100100023X,154-5,16
11,1,1100100003,110010000300004,1100100023X,154-3,4
11,1,1100100003,110010000300004,1100100023X,154-2,2
11,1,1100100003,110010000300004,1100100023X,154-4,1
11,1,1100100003,110010000300004,1100100023X,155-2,5
11,1,1100100003,110010000300004,1100100023X,155-1,4
11,1,1100100003,110010000300004,1100100023X,152-1,3
11,1,1100100003,110010000300004,1100100023X,151-1,0
11,1,1100100003,110010000300004,1100100024X,electores,221
11,1,1100100003,110010000300004,1100100024X,sobres,221
11,1,1100100003,110010000300004,1100100024X,nulos,5
11,1,1100100003,110010000300004,1100100024X,recurridos,0
11,1,1100100003,110010000300004,1100100024X,blancos,8
11,1,1100100003,110010000300004,1100100024X,impugnados,0
11,1,1100100003,110010000300004,1100100024X,totalVotos,221
11,1,1100100003,110010000300004,1100100024X,afirmativos,208
11,1,1100100003,110010000300004,1100100024X,abstencion,101
11,1,1100100003,110010000300004,1100100024X,valid,216
11,1,1100100003,110010000300004,1100100024X,153-1,110
11,1,1100100003,110010000300004,1100100024X,154-1,59
11,1,1100100003,110010000300004,1100100024X,154-5,19
11,1,1100100003,110010000300004,1100100024X,154-4,4
11,1,1100100003,110010000300004,1100100024X,154-2,3
11,1,1100100003,110010000300004,1100100024X,154-3,0
11,1,1100100003,110010000300004,1100100024X,155-1,3
11,1,1100100003,110010000300004,1100100024X,155-2,3
11,1,1100100003,110010000300004,1100100024X,152-1,6
11,1,1100100003,110010000300004,1100100024X,151-1,1
11,1,1100100003,110010000300004,1100100025X,electores,228
11,1,1100100003,110010000300004,1100100025X,sobres,228
11,1,1100100003,110010000300004,1100100025X,nulos,3
11,1,1100100003,110010000300004,1100100025X,recurridos,0
11,1,1100100003,110010000300004,1100100025X,blancos,10
11,1,1100100003,110010000300004,1100100025X,impugnados,0
11,1,1100100003,110010000300004,1100100025X,totalVotos,228
11,1,1100100003,110010000300004,1100100025X,afirmativos,215
11,1,1100100003,110010000300004,1100100025X,abstencion,94
11,1,1100100003,110010000300004,1100100025X,valid,225
11,1,1100100003,110010000300004,1100100025X,153-1,104
11,1,1100100003,110010000300004,1100100025X,154-1,72
11,1,1100100003,110010000300004,1100100025X,154-5,17
11,1,1100100003,110010000300004,1100100025X,154-2,6
11,1,1100100003,110010000300004,1100100025X,154-3,5
11,1,1100100003,110010000300004,1100100025X,154-4,4
11,1,1100100003,110010000300004,1100100025X,152-1,4
11,1,1100100003,110010000300004,1100100025X,155-1,2
11,1,1100100003,110010000300004,1100100025X,155-2,1
11,1,1100100003,110010000300004,1100100025X,151-1,0
11,1,1100100003,110010000300004,1100100026X,electores,224
11,1,1100100003,110010000300004,1100100026X,sobres,224
11,1,1100100003,110010000300004,1100100026X,nulos,11
11,1,1100100003,110010000300004,1100100026X,recurridos,0
11,1,1100100003,110010000300004,1100100026X,blancos,6
11,1,1100100003,110010000300004,1100100026X,impugnados,0
11,1,1100100003,110010000300004,1100100026X,totalVotos,224
11,1,1100100003,110010000300004,1100100026X,afirmativos,207
11,1,1100100003,110010000300004,1100100026X,abstencion,100
11,1,1100100003,110010000300004,1100100026X,valid,213
11,1,1100100003,110010000300004,1100100026X,153-1,106
